---Entering main---
Interrupt controller driver initialized!
Connected to Interrupt Controller!
Started Interrupt Controller!
Initialized Timer!
Interrupts enabled!
0,287
1,426
2,95
3,95
4,426
5,95
6,95
7,426
8,95
9,99
10,426
11,95
12,99
13,95
14,95
15,95
16,99
17,95
18,95
19,95
20,95
21,426
22,95
23,95
24,426
25,115
26,95
27,426
28,99
29,95
30,95
31,95
32,95
33,95
34,95
35,95
36,95
37,102
38,95
39,95
40,95
41,95
42,95
43,95
44,95
45,95
46,116
47,426
48,95
49,99
50,426
51,95
52,95
53,426
54,95
55,95
56,95
57,95
58,102
59,95
60,95
61,95
62,95
63,95
64,95
65,95
66,95
67,116
68,95
69,95
70,430
71,95
72,95
73,426
74,95
75,95
76,426
77,95
78,95
79,426
80,95
81,95
82,95
83,95
84,95
85,97
86,95
87,95
88,98
89,95
90,95
91,95
92,95
93,95
94,95
95,95
96,95
97,102
98,95
99,426
100,95
101,95
102,426
103,95
104,95
105,426
106,116
107,95
108,95
109,99
110,95
111,95
112,95
113,95
114,95
115,95
116,95
117,95
118,102
119,95
120,95
121,95
122,426
123,95
124,95
125,426
126,95
127,95
128,426
129,100
130,95
131,95
132,95
133,95
134,95
135,100
136,95
137,95
138,99
139,95
140,95
141,95
142,95
143,95
144,95
145,95
146,95
147,102
148,426
149,95
150,95
151,426
152,95
153,95
154,426
155,95
156,116
157,95
158,95
159,99
160,95
161,95
162,95
163,95
164,95
165,95
166,95
167,95
168,102
169,95
170,95
171,426
172,95
173,95
174,426
175,95
176,95
177,447
178,95
179,95
180,426
181,95
182,95
183,95
184,95
185,95
186,95
187,95
188,95
189,96
190,95
191,95
192,95
193,95
194,95
195,99
196,95
197,95
198,99
199,95
200,426
201,95
202,95
203,426
204,95
205,95
206,426
207,102
208,95
209,426
210,95
211,95
212,95
213,95
214,95
215,95
216,116
217,95
218,95
219,99
220,95
221,95
222,95
223,95
224,95
225,95
226,426
227,95
228,102
229,426
230,95
231,95
232,426
233,95
234,95
235,426
236,95
237,116
238,95
239,95
240,99
241,95
242,95
243,95
244,95
245,95
246,95
247,95
248,95
249,433
250,95
251,95
252,426
253,95
254,95
255,426
256,95
257,95
258,447
259,95
260,95
261,95
262,95
263,95
264,95
265,95
266,95
267,95
268,95
269,95
270,96
271,95
272,95
273,95
274,95
275,95
276,99
277,95
278,426
279,99
280,95
281,426
282,95
283,95
284,426
285,95
286,95
287,426
288,102
289,95
290,95
291,95
292,95
293,95
294,95
295,95
296,95
297,116
298,95
299,95
300,99
301,95
302,95
303,95
304,426
305,95
306,95
307,426
308,95
309,102
310,426
311,95
312,95
313,426
314,95
315,95
316,95
317,95
318,116
319,95
320,95
321,99
322,95
323,95
324,95
325,95
326,95
327,95
328,95
329,95
330,433
331,95
332,95
333,426
334,95
335,95
336,426
337,95
338,95
339,426
340,95
341,95
342,95
343,95
344,95
345,99
346,95
347,95
348,97
349,95
350,95
351,95
352,95
353,95
354,95
355,95
356,426
357,115
358,95
359,426
360,99
361,95
362,426
363,95
364,95
365,426
366,95
367,95
368,95
369,102
370,95
371,95
372,95
373,95
374,95
375,95
376,95
377,95
378,116
379,95
380,95
381,99
382,426
383,95
384,95
385,426
386,95
387,95
388,426
389,95
390,102
391,95
392,95
393,95
394,95
395,95
396,95
397,95
398,95
399,116
400,95
401,95
402,99
403,95
404,95
405,426
406,95
407,95
408,426
409,95
410,95
411,433
412,95
413,95
414,426
415,95
416,95
417,95
418,95
419,95
420,95
421,95
422,95
423,95
424,95
425,95
426,99
427,95
428,95
429,97
430,95
431,95
432,95
433,95
434,426
435,95
436,95
437,426
438,115
439,95
440,426
441,99
442,95
443,426
444,95
445,95
446,95
447,95
448,95
449,95
450,102
451,95
452,95
453,95
454,95
455,95
456,95
457,95
458,95
459,116
460,426
461,95
462,99
463,426
464,95
465,95
466,426
467,95
468,95
469,426
470,95
471,102
472,95
473,95
474,95
475,95
476,95
477,95
478,95
479,95
480,116
481,95
482,95
483,430
484,95
485,95
486,426
487,95
488,95
489,426
490,95
491,95
492,433
493,95
494,95
495,95
496,95
497,95
498,95
499,95
500,95
501,95
502,95
503,95
504,95
505,95
506,95
507,99
508,95
509,95
510,97
511,95
512,426
513,95
514,95
515,426
516,95
517,95
518,426
519,115
520,95
521,426
522,99
523,95
524,95
525,95
526,95
527,95
528,95
529,95
530,95
531,102
532,95
533,95
534,95
535,95
536,95
537,95
538,426
539,95
540,116
541,426
542,95
543,99
544,426
545,95
546,95
547,426
548,95
549,95
550,95
551,95
552,102
553,95
554,95
555,95
556,95
557,95
558,95
559,95
560,95
561,447
562,95
563,95
564,430
565,95
566,95
567,426
568,95
569,95
570,426
571,95
572,95
573,426
574,95
575,95
576,95
577,95
578,95
579,97
580,95
581,95
582,98
583,95
584,95
585,95
586,95
587,95
588,95
589,95
590,95
591,102
592,95
593,426
594,95
595,95
596,426
597,95
598,95
599,426
600,116
601,95
602,95
603,99
604,95
605,95
606,95
607,95
608,95
609,95
610,95
611,95
612,102
613,95
614,95
615,95
616,426
617,95
618,95
619,426
620,95
621,116
622,426
623,95
624,99
625,95
626,95
627,95
628,95
629,95
630,95
631,95
632,95
633,102
634,95
635,95
636,95
637,95
638,95
639,95
640,95
641,95
642,447
643,95
644,95
645,430
646,102
647,95
648,95
649,95
650,95
651,95
652,95
653,95
654,95
655,103
656,95
657,95
658,104
659,426
660,95
661,99
662,426
663,95
664,95
665,426
666,95
667,95
668,426
669,95
670,102
671,95
672,95
673,95
674,95
675,95
676,95
677,95
678,95
679,116
680,95
681,95
682,99
683,95
684,95
685,426
686,95
687,95
688,426
689,95
690,95
691,433
692,95
693,95
694,426
695,95
696,95
697,95
698,95
699,95
700,95
701,95
702,95
703,95
704,95
705,95
706,99
707,95
708,95
709,97
710,95
711,95
712,95
713,95
714,426
715,95
716,95
717,426
718,115
719,95
720,426
721,99
722,95
723,95
724,95
725,95
726,95
727,95
728,95
729,95
730,102
731,95
732,95
733,95
734,95
735,95
736,95
737,95
738,95
739,116
740,426
741,95
742,99
743,426
744,95
745,95
746,426
747,95
748,95
749,95
750,95
751,102
752,95
753,95
