0,226

1,38

2,38

3,38

4,38

5,369

6,38

7,38

8,38

9,38

10,38

11,38

12,38

13,38

14,38

15,38

16,38

17,38

18,38

19,38

20,38

21,38

22,38

23,38

24,38

25,38

26,38

27,38

28,38

29,38

30,38

31,38

32,369

33,38

34,38

35,38

36,38

37,38

38,38

39,38

40,38

41,38

42,38

43,38

44,38

45,38

46,38

47,38

48,38

49,38

50,38

51,38

52,38

53,38

54,38

55,369

56,38

57,38

58,38

59,369

60,38

61,38

62,38

63,38

64,38

65,38

66,38

67,38

68,38

69,38

70,38

71,38

72,38

73,38

74,38

75,38

76,38

77,38

78,38

79,38

80,38

81,38

82,369

83,38

84,38

85,38

86,369

87,38

88,38

89,38

90,38

91,38

92,38

93,38

94,38

95,38

96,38

97,38

98,38

99,38

100,38

101,38

102,38

103,38

104,38

105,38

106,38

107,38

108,38

109,369

110,38

111,38

112,38

113,369

114,38

115,38

116,38

117,38

118,38

119,38

120,38

121,38

122,38

123,38

124,38

125,38

126,38

127,38

128,38

129,38

130,38

131,38

132,38

133,38

134,38

135,38

136,369

137,38

138,38

139,38

140,369

141,38

142,38

143,38

144,38

145,38

146,38

147,38

148,38

149,38

150,38

151,38

152,38

153,38

154,38

155,38

156,38

157,38

158,38

159,38

160,38

161,38

162,38

163,369

164,38

165,38

166,38

167,369

168,38

169,38

170,38

171,38

172,38

173,38

174,38

175,38

176,38

177,38

178,38

179,38

180,38

181,38

182,38

183,38

184,38

185,38

186,38

187,38

188,38

189,38

190,369

191,38

192,38

193,38

194,369

195,38

196,38

197,38

198,38

199,38

200,38

201,38

202,38

203,38

204,38

205,38

206,38

207,38

208,38

209,38

210,38

211,38

212,38

213,38

214,38

215,38

216,38

217,369

218,38

219,38

220,38

221,369

222,38

223,38

224,38

225,38

226,38

227,38

228,38

229,38

230,38

231,38

232,38

233,38

234,38

235,38

236,38

237,38

238,38

239,38

240,38

241,38

242,38

243,38

244,369

245,38

246,38

247,38

248,369

249,38

250,38

251,38

252,38

253,38

254,38

255,38

256,38

257,38

258,38

259,38

260,38

261,38

262,38

263,38

264,38

265,38

266,38

267,38

268,38

269,38

270,38

271,369

272,38

273,38

274,38

275,369

276,38

277,38

278,38

279,38

280,38

281,38

282,38

283,38

284,38

285,38

286,38

287,38

288,38

289,38

290,38

291,38

292,38

293,38

294,38

295,38

296,38

297,38

298,369

299,38

300,38

301,38

302,369

303,38

304,38

305,38

306,38

307,38

308,38

309,38

310,38

311,38

312,38

313,38

314,38

315,38

316,38

317,369

318,38

319,38

320,38

321,369

322,38

323,38

324,38

325,38

326,38

327,38

328,38

329,38

330,38

331,38

332,38

333,38

334,38

335,38

336,38

337,38

338,38

339,38

340,38

341,38

342,38

343,38

344,369

345,38

346,38

347,38

348,369

349,38

350,38

351,38

352,38

353,38

354,38

355,38

356,38

357,38

358,38

359,38

360,38

361,38

362,38

363,38

364,38

365,38

366,38

367,38

368,38

369,38

370,38

371,369

372,38

373,38

374,38

375,369

376,38

377,38

378,38

379,38

380,38

381,38

382,38

383,38

384,38

385,38

386,38

387,38

388,38

389,38

390,38

391,38

392,38

393,38

394,38

395,38

396,38

397,38

398,38

399,38

400,38

401,38

402,38

403,38

404,38

405,38

406,38

407,38

408,38

409,38

410,38

411,38

412,38

413,38

414,38

415,38

416,38

417,369

418,38

419,38

420,38

421,38

422,38

423,38

424,38

425,38

426,38

427,38

428,38

429,38

430,38

431,38

432,38

433,38

434,38

435,38

436,38

437,38

438,38

439,38

440,38

441,38

442,38

443,38

444,369

445,38

446,38

447,38

448,38

449,38

450,38

451,38

452,38

453,38

454,38

455,38

456,38

457,38

458,38

459,38

460,38

461,38

462,38

463,38

464,38

465,38

466,38

467,38

468,38

469,38

470,38

471,369

472,38

473,38

474,38

475,38

476,38

477,38

478,38

479,38

480,38

481,38

482,38

483,38

484,38

485,38

486,38

487,38

488,38

489,38

490,38

491,38

492,38

493,38

494,38

495,38

496,38

497,38

498,369

499,38

500,38

501,38

502,38

503,38

504,38

505,38

506,38

507,38

508,38

509,38

510,38

511,38

512,38

513,38

514,38

515,38

516,38

517,38

518,38

519,38

520,38

521,38

522,38

523,38

524,38

525,369

526,38

527,38

528,38

529,38

530,38

531,38

532,38

533,38

534,38

535,38

536,38

537,38

538,38

539,38

540,38

541,38

542,38

543,38

544,38

545,38

546,38

547,38

548,38

549,38

550,38

551,38

552,369

553,38

554,38

555,38

556,38

557,38

558,38

559,38

560,38

561,38

562,38

563,38

564,38

565,38

566,38

567,38

568,38

569,38

570,38

571,38

572,38

573,38

574,38

575,38

576,38

577,38

578,38

579,369

580,38

581,38

582,38

583,38

584,38

585,38

586,38

587,38

588,38

589,38

590,38

591,38

592,38

593,38

594,38

595,38

596,38

597,38

598,38

599,38

600,38

601,38

602,369

603,38

604,38

605,38

606,369

607,38

608,38

609,38

610,38

611,38

612,38

613,38

614,38

615,38

